timestamp,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,marker
1789854559.3282297,12047.175,1520.1,16312.32,22715.504999999997,24471.899999999998,25751.16,26584.785,19709.91,0.0
1789854559.3282435,12040.425,1520.595,16315.785,22704.57,24491.07,25748.864999999998,26572.094999999998,19696.41,0.0
1789854559.332559,12037.545,1517.355,16319.609999999999,22716.899999999998,24489.135,25755.12,26578.215,19695.735,0.0
1789854559.3325772,12043.26,1522.485,16320.779999999999,22722.12,24473.295,25765.02,26587.53,19700.01,0.0
1789854559.3363492,12038.76,1519.605,16323.974999999999,22721.715,24469.695,25752.105,26593.11,19694.655,0.0
1789854559.3363678,12045.645,1518.21,16308.045,22709.879999999997,24506.37,25770.645,26599.59,19705.41,0.0
1789854559.43752,12027.015,1501.02,16294.904999999999,22703.94,24510.105,25764.795,26593.335,19687.635,0.0
1789854559.4375536,12044.835,1517.085,16304.445,22703.355,24499.079999999998,25761.69,26595.045,19702.485,0.0
1789854559.4375882,12046.545,1517.5349999999999,16300.664999999999,22690.71,24486.704999999998,25758.36,26605.485,19706.13,0.0
1789854559.4376037,12031.785,1505.97,16294.41,22686.704999999998,24475.905,25744.184999999998,26597.295,19688.579999999998,0.0
1789854559.4377155,12040.289999999999,1515.6,16304.894999999999,22696.335,24485.67,25757.684999999998,26599.995,19696.454999999998,0.0
1789854559.4377303,12039.84,1514.115,16304.58,22693.23,24481.62,25757.64,26604.045,19696.995,0.0
1789854559.437744,12024.404999999999,1500.03,16290.494999999999,22682.114999999998,24458.579999999998,25736.309999999998,26602.335,19681.92,0.0
1789854559.437755,12022.605,1498.185,16292.205,22673.565,24455.16,25734.195,26598.285,19678.274999999998,0.0
1789854559.4377673,12029.039999999999,1503.36,16294.68,22684.41,24451.469999999998,25732.71,26598.059999999998,19685.385,0.0
1789854559.4377863,12022.56,1497.78,16292.205,22680.495,24434.82,25721.504999999997,26601.075,19677.69,0.0
1789854559.4378035,12025.574999999999,1499.8049999999998,16287.66,22673.925,24445.665,25735.995,26601.164999999997,19678.995,0.0
1789854559.437814,12030.885,1508.2649999999999,16299.765,22699.44,24467.985,25741.26,26598.555,19683.765,0.0
1789854559.437827,12024.449999999999,1501.3799999999999,16295.265,22700.879999999997,24480.36,25739.73,26598.465,19678.815,0.0
1789854559.437844,12010.41,1481.85,16268.535,22653.27,24465.285,25738.11,26600.535,19667.385,0.0
1789854559.4378564,12010.994999999999,1481.49,16265.385,22642.155,24446.655,25721.684999999998,26603.414999999997,19668.105,0.0
1789854559.437866,12012.21,1483.74,16269.029999999999,22648.95,24436.934999999998,25720.92,26603.235,19666.079999999998,0.0
1789854559.437878,12013.064999999999,1485.315,16270.335,22649.535,24435.945,25725.329999999998,26605.844999999998,19664.37,0.0
1789854559.4378877,12017.609999999999,1493.28,16284.15,22673.295,24458.579999999998,25739.864999999998,26603.414999999997,19666.53,0.0
1789854559.437899,12013.154999999999,1483.425,16269.795,22660.379999999997,24460.829999999998,25735.905,26604.989999999998,19666.575,0.0
1789854559.4379091,12006.585,1480.05,16270.289999999999,22660.155,24439.635,25717.41,26605.53,19661.85,0.0
1789854559.4379213,11993.31,1466.73,16257.195,22644.495,24431.76,25713.719999999998,26601.704999999998,19648.35,0.0
1789854559.4379697,12015.855,1489.86,16271.595,22635.809999999998,24439.094999999998,25726.905,26608.635,19667.385,0.0
1789854559.4379823,12016.98,1497.51,16275.644999999999,22628.385,24428.745,25724.204999999998,26603.684999999998,19662.66,0.0
1789854559.4379923,11998.845,1489.0049999999999,16281.314999999999,22660.065,24412.68,25706.114999999998,26585.82,19638.585,0.0
1789854559.4380035,11992.949999999999,1476.855,16281.585,22690.305,24449.94,25712.414999999997,26595.945,19642.23,0.0
1789854559.4380252,11992.05,1470.375,16272.0,22634.864999999998,24419.25,25706.745,26604.765,19642.545,0.0
1789854559.438038,11998.89,1475.0549999999998,16264.755,22629.555,24413.175,25715.024999999998,26608.274999999998,19650.69,0.0
1789854559.438048,11986.785,1460.4299999999998,16242.705,22645.035,24435.809999999998,25713.0,26608.32,19639.844999999998,0.0
1789854559.4380598,11994.84,1466.01,16248.33,22657.86,24461.235,25719.704999999998,26604.0,19644.344999999998,0.0
1789854559.4380696,11988.99,1463.76,16250.67,22654.934999999998,24433.02,25695.18,26602.739999999998,19636.469999999998,0.0
1789854559.4380813,11980.395,1453.23,16244.73,22645.26,24424.11,25702.695,26605.395,19631.88,0.0
1789854559.4380908,11996.369999999999,1471.185,16262.82,22664.16,24438.059999999998,25715.43,26608.41,19644.975,0.0
1789854559.438102,12000.555,1476.6299999999999,16269.074999999999,22664.52,24434.19,25714.754999999997,26614.485,19647.945,0.0
1789854559.4381115,11985.3,1456.5149999999999,16241.31,22626.225,24406.245,25702.155,26617.184999999998,19635.57,0.0
1789854559.4381227,11979.72,1457.46,16248.42,22639.635,24423.704999999998,25702.2,26606.925,19624.68,0.0
1789854559.4381328,11995.38,1477.215,16270.244999999999,22663.575,24447.645,25708.41,26605.844999999998,19635.434999999998,0.0
1789854559.4381444,11994.119999999999,1467.1799999999998,16252.244999999999,22645.71,24445.395,25712.145,26620.829999999998,19641.645,0.0
1789854559.4381545,11983.68,1461.06,16247.654999999999,22628.07,24411.825,25690.86,26617.635,19629.45,0.0
1789854559.4381657,11990.52,1472.6699999999998,16263.63,22637.43,24400.079999999998,25683.164999999997,26610.434999999998,19629.405,0.0
1789854559.4381752,11993.085,1471.095,16257.06,22647.105,24424.785,25697.295,26619.614999999998,19634.985,0.0
1789854559.4381866,11974.275,1449.405,16237.349999999999,22633.02,24421.86,25694.19,26622.539999999997,19620.809999999998,0.0
1789854559.4382057,11974.68,1452.51,16242.93,22636.44,24428.79,25703.28,26620.155,19619.91,0.0
1789854559.438222,11996.145,1473.345,16258.05,22648.905,24441.254999999997,25722.855,26628.164999999997,19638.63,0.0
1789854559.438232,11997.99,1477.485,16264.035,22650.66,24434.774999999998,25713.899999999998,26630.55,19638.63,0.0
1789854559.4382436,11996.1,1479.51,16270.289999999999,22656.96,24437.204999999998,25712.055,26626.59,19632.78,0.0
1789854559.4382536,11995.515,1471.635,16255.89,22639.77,24428.16,25708.77,26632.215,19634.355,0.0
1789854559.4382656,11987.234999999999,1459.35,16240.769999999999,22626.405,24408.495,25700.76,26637.344999999998,19629.0,0.0
1789854559.438276,11980.08,1454.895,16235.64,22611.285,24395.265,25691.76,26634.6,19619.91,0.0
1789854559.4382875,11990.43,1462.185,16235.46,22591.035,24400.485,25705.664999999997,26642.16,19632.195,0.0
1789854559.4382973,11983.455,1464.615,16254.18,22627.035,24413.985,25703.235,26633.745,19620.135,0.0
1789854559.4396925,11970.404999999999,1451.745,16244.82,22632.39,24406.11,25679.655,26630.82,19606.86,0.0
1789854559.4397328,11973.33,1449.7649999999999,16232.535,22622.399999999998,24412.995,25688.7,26633.204999999998,19611.899999999998,0.0
1789854559.4434776,11984.445,1466.5049999999999,16253.73,22644.405,24428.07,25702.785,26636.219999999998,19622.295,0.0
1789854559.4435048,11987.505,1469.2949999999998,16243.74,22617.629999999997,24403.274999999998,25686.36,26630.37,19620.899999999998,0.0
1789854559.4485698,11982.689999999999,1463.85,16243.92,22606.245,24386.805,25671.914999999997,26642.565,19617.614999999998,0.0
1789854559.448596,11988.72,1466.0549999999998,16243.199999999999,22623.66,24406.649999999998,25693.515,26649.45,19624.41,0.0
1789854559.4513812,11979.359999999999,1449.36,16219.26,22604.895,24394.68,25691.94,26658.0,19620.855,0.0
1789854559.4514046,11983.23,1458.0449999999998,16234.56,22621.004999999997,24406.379999999997,25704.855,26652.285,19620.405,0.0
1789854559.5468,11979.9,1457.145,16240.41,22619.024999999998,24383.745,25686.09,26653.77,19614.239999999998,0.0
1789854559.5468369,11973.96,1457.0549999999998,16246.035,22622.085,24411.375,25694.28,26643.375,19603.665,0.0
1789854559.546872,11988.81,1472.445,16258.994999999999,22627.305,24427.934999999998,25691.039999999997,26649.45,19617.344999999998,0.0
1789854559.546886,11980.484999999999,1453.6799999999998,16228.845,22606.695,24412.05,25694.145,26658.719999999998,19613.565,0.0
1789854559.546903,11983.59,1465.695,16252.38,22638.42,24427.62,25705.71,26650.26,19611.945,0.0
1789854559.546916,11970.0,1447.695,16235.775,22624.11,24413.76,25689.825,26655.21,19603.755,0.0
1789854559.5469368,11968.83,1443.645,16221.33,22635.629999999997,24417.495,25687.664999999997,26657.19,19602.18,0.0
1789854559.54695,11978.46,1458.27,16235.955,22625.145,24403.41,25685.774999999998,26661.285,19607.085,0.0
1789854559.5469663,11988.404999999999,1467.945,16245.585,22617.135,24410.52,25698.914999999997,26667.675,19617.93,0.0
1789854559.5469797,11975.58,1456.9199999999998,16243.605,22600.44,24396.21,25681.545,26664.21,19604.34,0.0
1789854559.546996,11976.66,1455.435,16232.085,22618.485,24415.379999999997,25690.635,26662.094999999998,19605.825,0.0
1789854559.5470097,11977.605,1456.3799999999999,16234.785,22609.89,24397.605,25681.23,26664.75,19606.86,0.0
1789854559.5470257,11967.119999999999,1446.345,16228.619999999999,22599.36,24382.305,25673.985,26660.789999999997,19595.88,0.0
1789854559.5470393,11975.715,1455.6599999999999,16239.33,22607.864999999998,24400.44,25684.829999999998,26661.555,19604.25,0.0
1789854559.5470548,11979.359999999999,1460.655,16251.435,22618.485,24414.254999999997,25695.135,26667.0,19606.95,0.0
1789854559.547068,11974.455,1456.155,16237.17,22642.2,24424.425,25697.52,26661.195,19599.885,0.0
1789854559.5470831,11973.96,1450.71,16229.295,22629.015,24409.485,25686.405,26669.204999999998,19601.91,0.0
1789854559.5470967,11960.46,1443.78,16229.88,22622.219999999998,24407.504999999997,25683.164999999997,26660.655,19583.954999999998,0.0
1789854559.5471127,11976.029999999999,1459.7549999999999,16243.199999999999,22612.184999999998,24382.215,25677.27,26671.32,19599.84,0.0
1789854559.547126,11974.41,1441.485,16204.185,22551.39,24343.559999999998,25677.0,26692.02,19608.12,0.0
1789854559.5471408,11989.035,1455.57,16212.285,22545.315,24341.265,25691.985,26698.23,19621.844999999998,0.0
1789854559.5471544,11975.895,1447.2,16213.635,22577.175,24378.03,25683.164999999997,26690.625,19608.975,0.0
1789854559.5471694,11945.609999999999,1425.645,16211.744999999999,22621.23,24437.969999999998,25666.695,26669.43,19576.305,0.0
1789854559.5471823,11950.605,1434.4199999999998,16226.91,22634.145,24419.969999999998,25670.655,26669.16,19576.53,0.0
1789854559.5472045,11966.13,1451.8799999999999,16242.255,22638.465,24420.735,25683.57,26673.75,19588.86,0.0
1789854559.5472176,11961.449999999999,1444.635,16231.365,22621.454999999998,24415.379999999997,25679.925,26675.73,19586.07,0.0
1789854559.547233,11961.63,1446.57,16234.83,22627.26,24405.84,25679.835,26680.094999999998,19586.52,0.0
1789854559.5472465,11966.49,1450.0349999999999,16235.505,22627.485,24403.274999999998,25683.66,26684.864999999998,19590.614999999998,0.0
1789854559.5472615,11976.435,1458.585,16234.695,22600.035,24398.325,25689.285,26694.809999999998,19598.219999999998,0.0
1789854559.5472744,11974.68,1457.5049999999999,16233.255,22583.52,24377.219999999998,25674.21,26696.43,19594.26,0.0
1789854559.5472891,11978.73,1459.3049999999998,16235.73,22598.684999999998,24400.305,25690.815,26698.41,19601.46,0.0
1789854559.5473025,11971.755,1453.23,16232.085,22611.015,24424.02,25692.164999999997,26694.629999999997,19593.855,0.0
1789854559.5473173,11970.765,1457.145,16243.154999999999,22619.16,24417.405,25687.53,26696.61,19589.76,0.0
1789854559.5473309,11961.9,1446.2549999999999,16231.185,22603.86,24404.489999999998,25679.52,26698.41,19581.975,0.0
1789854559.5473459,11973.555,1458.0,16240.769999999999,22619.61,24400.98,25680.105,26698.32,19591.155,0.0
1789854559.547359,11963.25,1446.705,16228.484999999999,22597.829999999998,24371.594999999998,25663.68,26700.795,19583.82,0.0
1789854559.5473747,11963.654999999999,1446.03,16224.93,22587.93,24375.87,25668.855,26704.98,19587.105,0.0
1789854559.547388,11971.395,1457.46,16241.22,22604.579999999998,24381.765,25673.67,26704.934999999998,19593.36,0.0
1789854559.5474029,11965.635,1455.435,16237.755,22616.504999999997,24386.04,25668.36,26700.885,19583.594999999998,0.0
1789854559.5474155,11971.71,1461.5549999999998,16244.685,22615.11,24406.469999999998,25683.254999999997,26701.469999999998,19588.545,0.0
1789854559.547431,11958.66,1441.395,16225.92,22603.274999999998,24400.079999999998,25674.344999999998,26709.57,19581.434999999998,0.0
1789854559.547444,11952.81,1430.865,16210.26,22595.175,24406.379999999997,25684.02,26709.48,19576.305,0.0
1789854559.5474594,11956.41,1437.975,16221.42,22600.44,24398.145,25672.545,26710.739999999998,19577.16,0.0
1789854559.5474725,11960.189999999999,1447.11,16234.154999999999,22607.415,24395.985,25681.5,26712.495,19576.89,0.0
1789854559.5474875,11981.295,1467.81,16247.699999999999,22614.075,24413.535,25699.995,26717.579999999998,19596.059999999998,0.0
1789854559.5475004,11977.244999999999,1461.465,16241.445,22609.26,24404.175,25690.454999999998,26720.325,19594.53,0.0
1789854559.54893,11974.545,1453.995,16226.64,22592.07,24387.21,25685.46,26721.855,19592.505,0.0
1789854559.5489645,11962.98,1445.985,16226.505,22588.92,24381.719999999998,25677.18,26720.684999999998,19581.975,0.0
1789854559.5524228,11953.125,1432.71,16211.88,22585.274999999998,24386.895,25669.664999999997,26719.559999999998,19571.445,0.0
1789854559.5524566,11960.01,1439.19,16213.994999999999,22588.245,24395.355,25672.545,26723.835,19575.585,0.0
1789854559.5559778,11965.095,1448.145,16225.695,22598.82,24397.29,25683.075,26728.469999999998,19577.88,0.0
1789854559.5560083,11965.185,1445.715,16224.885,22593.96,24398.37,25690.41,26733.375,19579.454999999998,0.0
1789854559.5596929,11974.68,1459.98,16242.66,22605.21,24406.605,25692.704999999998,26732.475,19585.62,0.0
1789854559.5597212,11966.265,1450.665,16235.73,22600.754999999997,24380.594999999998,25670.204999999998,26735.625,19580.219999999998,0.0
1789854559.5636852,11972.52,1453.635,16233.66,22594.995,24374.565,25672.59,26738.01,19587.42,0.0
1789854559.5637171,11971.08,1450.125,16222.68,22568.489999999998,24361.29,25675.379999999997,26740.305,19586.114999999998,0.0
1789854559.6658928,11972.88,1459.215,16236.449999999999,22561.335,24368.805,25677.809999999998,26740.575,19581.255,0.0
1789854559.6659203,11962.484999999999,1447.425,16227.404999999999,22570.155,24371.55,25668.18,26739.135,19569.825,0.0
1789854559.6659462,11954.52,1436.985,16214.265,22594.41,24380.774999999998,25674.434999999998,26737.829999999998,19565.055,0.0
1789854559.6659577,11951.955,1437.5249999999999,16219.98,22605.165,24406.245,25676.055,26736.66,19562.625,0.0
1789854559.6659698,11950.244999999999,1435.4099999999999,16219.305,22610.61,24423.03,25680.87,26734.23,19559.52,0.0
1789854559.66598,11955.33,1440.945,16225.109999999999,22610.295,24414.795,25679.204999999998,26735.309999999998,19563.12,0.0
1789854559.6659915,11974.095,1467.675,16259.039999999999,22629.645,24410.925,25675.739999999998,26738.37,19575.989999999998,0.0
1789854559.6660016,11981.744999999999,1469.205,16247.07,22606.11,24425.594999999998,25704.45,26750.43,19583.73,0.0
